,Unnamed: 0.2,Tweets,Fecha,urls,urls_reales,medios,Tweets_sin_url,cluster,RT
184,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:22:17 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
185,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:30:17 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
186,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:35:57 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
187,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:42:21 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
188,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:47:36 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
189,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:53:54 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
190,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:53:54 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
191,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:53:11 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
192,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:54:29 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
193,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 19:58:29 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
194,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:00:29 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
195,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:06:43 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
196,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:13:49 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
197,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:14:23 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
198,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:16:42 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
199,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:16:32 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
200,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:16:26 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
201,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:22:21 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
202,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:24:18 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
203,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:24:06 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
204,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:26:53 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
205,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:25:54 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
206,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:29:19 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
207,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:27:48 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
208,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:30:02 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
209,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:34:36 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
210,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:39:11 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
211,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:41:12 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
212,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:40:47 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
213,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:40:15 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
214,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:42:34 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
215,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 20:52:12 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
216,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:00:36 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
217,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:02:33 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
218,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:05:04 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
219,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:06:28 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
220,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:12:00 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
221,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:11:26 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
222,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:11:19 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
223,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:11:13 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
224,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:10:37 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
225,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:13:04 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
226,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:14:35 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
227,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:18:06 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
228,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:19:27 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
229,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:24:52 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
230,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:28:02 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
231,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:32:13 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
232,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:31:15 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
233,,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",Wed Aug 21 21:30:59 +0000 2019,0,0,False,"El impresentable Alvarez Agis, economista del patotero de @alferdez dijo que la deuda es como la falopa. Salgamos a la calle #24agostoyovoy para que no vuelvan nunca más #MacriPichetto2019ListaCompleta #MacriTeVuelvoAElegir https://t.co/YwO8CPEacL",True,True
