,Unnamed: 0,Tweets,Fecha,urls,medios,link_nacionales
2652526,538253,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/b8ujaOH76H,Thu Mar 14 03:27:37 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2652615,538342,"Cristina Kirchner, sospechada de haber encubierto informes de inteligencia ilegal https://t.co/sx1e7Xpx2v",Thu Mar 14 03:37:24 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-sospechada-encubierto-informes-inteligencia-ilegal_0_vHXTwUdCT.html,False,True
2652746,538473,"LA URRAKA A KUBA 🤔
Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/beDy1wXImJ",Thu Mar 14 03:41:38 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2652797,538524,"Cristina Kirchner, sospechada de haber encubierto informes de inteligencia ilegal https://t.co/psL7m4vZbu por @PoliticaClarin",Thu Mar 14 03:39:54 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-sospechada-encubierto-informes-inteligencia-ilegal_0_vHXTwUdCT.html,False,True
2653021,538748,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/RX7XBkB0LQ,Thu Mar 14 03:48:05 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2653404,539131,Alguien sabe que le pasa a la chica o es que va a buscar efectivo que llegó a Cuba vía Venezuela? https://t.co/qrb6xYTTIG,Thu Mar 14 03:59:13 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2653417,539144,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba https://t.co/yGpCZLJvR5,Thu Mar 14 03:58:37 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2654285,540012,"NO TIENE PROHIBIDO SALIR DEL PAÍS ,LTA !!!       https://t.co/5LCPC1WJOP",Thu Mar 14 05:07:11 +0000 2019,https://www.pagina12.com.ar/180774-cristina-kirchner-viaja-a-cuba,False,True
2654585,540312,Cristina Kirchner presentó un proyecto para prohibir que los funcionarios tengan cuentas en paraísos fiscales https://t.co/dGxSKM5EfD,Thu Mar 14 05:39:50 +0000 2019,https://www.infobae.com/politica/2018/03/07/cristina-kirchner-presento-un-proyecto-de-ley-para-que-no-pueda-ser-funcionario-quien-tenga-una-cuenta-en-un-paraiso-fiscal/,False,True
2654652,540379,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/k10onNC8Ey,Thu Mar 14 05:47:53 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2654810,540537,Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/8oTI3FQIJU,Thu Mar 14 06:09:22 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2654837,540564,Ya quedaron definidos los magistrados que juzgarán a Cristina en su primer juicio por corrupción https://t.co/e49BnlCS9R #buenmiercoles,Thu Mar 14 06:17:15 +0000 2019,https://www.clarin.com/politica/quedaron-definidos-magistrados-juzgaran-cristina-primer-juicio-corrupcion_0_jlSr3dPft.html,False,True
2655534,541261,Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/SO8A7I0z4N,Thu Mar 14 07:39:15 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2655541,541268,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/ay7q9u9fTL,Thu Mar 14 07:38:46 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2656196,541923,"La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba.-

. . .
 https://t.co/ppzKQHL2oq",Thu Mar 14 08:44:21 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2656339,542066,@mauriciomacri No afloje que juntos se puede https://t.co/OC2ruIyjTL,Thu Mar 14 09:02:24 +0000 2019,https://www.pagina12.com.ar/180630-macri-el-gran-desempleador,False,True
2657116,542843,Noticia más #viral ahora (AR): Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/79He5fH3Q4,Thu Mar 14 09:55:02 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2657238,542965,"Juez arremetió contra Mestre por las elecciones en Córdoba: ""Fue caprichoso y no nos dejó avanzar"" https://t.co/uniawQlbZx",Thu Mar 14 10:02:26 +0000 2019,https://tn.com.ar/politica/elecciones-en-cordobaluis-juez-arremetio-contra-mestre-fue-caprichoso-y-no-nos-dejo-avanzar_947042,False,True
2657243,542970,Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/MYPtUwDveu,Thu Mar 14 10:02:19 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2657456,543183,Noticia más #viral ahora (AR): Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/sJ4DeZZ1M8,Thu Mar 14 10:09:17 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2658271,543998,Estara enferma como maradona cuando se fue a cuba? https://t.co/duOc2dfqiK,Thu Mar 14 10:29:12 +0000 2019,https://www.pagina12.com.ar/180774-cristina-kirchner-viaja-a-cuba,False,True
2658480,544207,"Cristina Kirchner, sospechada de haber encubierto informes de inteligencia ilegal https://t.co/pYrSYR1deo",Thu Mar 14 10:31:09 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-sospechada-encubierto-informes-inteligencia-ilegal_0_vHXTwUdCT.html,False,True
2658720,544447,Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/G0le5DxWHA,Thu Mar 14 10:36:29 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2660323,546050,Historia de Archivo: Un plazo para Máximo Kirchner y la llave maestra de Marcelo Tinelli https://t.co/9tvQKk1g10,Thu Mar 14 11:02:22 +0000 2019,https://www.clarin.com/politica/plazo-maximo-kirchner-llave-maestra-marcelo-tinelli_0_SRlruhYHQ.html,False,True
2660718,546445,Solo a mí me huele a chamuyo o a Uds. Tambien?https://t.co/DD5FOC9rzq,Thu Mar 14 11:04:16 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2660730,546457,La historia de la reina que visitará a Macri e irá a la ciudad natal del Presidente https://t.co/SHTKTFLLeJ,Thu Mar 14 11:04:11 +0000 2019,https://www.clarin.com/politica/historia-reina-visitara-macri-ira-ciudad-natal-presidente_0_yRlYc01PS.html,False,True
2661499,547226,"Cristina Kirchner habló sobre los ""severos problemas de salud"" de Florencia: ""No puede estar sentada ni de pie"" https://t.co/MOIqQauBUe",Thu Mar 14 11:10:14 +0000 2019,https://tn.com.ar/politica/cristina-kirchner-hablo-sobre-los-severos-problemas-de-salud-de-florencia-no-puede-estar-sentada-ni_947060,False,True
2662202,547929,Cristina Kirchner viajó a Cuba por cuestiones de salud de su hija Florencia - Radio Mitre https://t.co/GofTB8KDLq,Thu Mar 14 11:20:23 +0000 2019,https://radiomitre.cienradios.com/cristina-kirchner-viajo-cuba-cuestiones-salud-hija-florencia/,False,True
2662904,548631,"CFK viajó a Cuba para acompañar a su hija: “Su salud fue devastada, no puede permanecer sentada ni de pie”  https://t.co/lkwwWYf8jX",Thu Mar 14 11:27:50 +0000 2019,http://diariotextual.com/inicio/index.php/2019/03/14/cfk-viajo-cuba-acompanar-hija-salud-fue-devastada-no-puede-permanecer-sentada-pie/,False,True
2663133,548860,",Cristina Kirchner viaja a Cuba por razones de salud de su hija Fl😤orencia https://t.co/nUgFUQGnoM",Thu Mar 14 11:30:23 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2663562,549289,@clarincom SE FUGÓ ! Que Justicia cobarde. Cristina Kirchner viaja a Cuba por razones de salud de su hija Florencia https://t.co/vbr4mLrELC,Thu Mar 14 11:35:07 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2665270,550997,Cristina Kirchner viajó a Cuba por cuestiones de salud de su hija Florencia - Radio Mitre https://t.co/Iea6SQEHdu A… https://t.co/IYa809ahou,Thu Mar 14 11:52:53 +0000 2019,https://radiomitre.cienradios.com/cristina-kirchner-viajo-cuba-cuestiones-salud-hija-florencia/,False,True
2666532,552259,"Siempre dije que lo más HDP de los Kirchner fue haber involucrado a sus hijos en sus chanchuyos
https://t.co/8TIiKgxHq1",Thu Mar 14 12:07:04 +0000 2019,https://radiomitre.cienradios.com/la-salud-hija-fue-devastada-dijo-cristina-kirchner-viaje-cuba/,False,True
2667051,552778,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba https://t.co/1kJN7Lfjko,Thu Mar 14 12:17:42 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2667628,553355,Cristina Kirchner viaja a Cuba | Por la salud de su hija Florencia https://t.co/3iHzkvsTGj,Thu Mar 14 12:25:39 +0000 2019,https://www.pagina12.com.ar/180774-cristina-kirchner-viaja-a-cuba,False,True
2667674,553401,Sergio Massa descarta unidad con Cristina Kirchner y vaticina un tercer lugar para Cambiemos https://t.co/fqkctWqtqa https://t.co/xaW5VYE5By,Thu Mar 14 12:25:03 +0000 2019,https://www.telam.com.ar/notas/201903/340545-massa-descarta-unidad-con-cristina-kirchner-y-vaticina-un-tercer-lugar-para-cambiemos.html,False,True
2671106,556832,CFK: “La salud de mi hija fue devastada” https://t.co/mj7lNxVYtL https://t.co/JSiJDEKfpf,Thu Mar 14 13:02:39 +0000 2019,http://elsigloweb.com/2019/03/14/cfk-la-salud-de-mi-hija-fue-devastada/,False,True
2671384,557110,#CFK se fugó para asilarse en #Cuba https://t.co/sMZbeM5v8n luego de otro empuje de la justicia contra su mafia.,Thu Mar 14 13:05:46 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-viaja-cuba-razones-salud-hija-florencia_0_h07yDqnnW.html,False,True
2673022,558748,Cristina anunció que Florencia está mal de salud y se quedará en Cuba https://t.co/K9OJzdDssJ,Thu Mar 14 13:25:19 +0000 2019,https://elcomodorense.net/cristina-anuncio-que-florencia-esta-mal-de-salud-y-se-quedara-en-cuba/,False,True
2674783,560509,"Como saben que con Crisitna no pueden, se meten con la hija. Más bajo imposible. Yo quiero venganza. https://t.co/qFGevv3iAo",Thu Mar 14 13:43:31 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2674927,560653,Hoy vence el plazo para inscribir frentes que competirán en las elecciones provinciales del 2 de junio https://t.co/7v5bAmdIjb,Thu Mar 14 13:49:17 +0000 2019,https://misionesonline.net/2019/03/14/hoy-vence-plazo-inscribir-frentes-competiran-las-elecciones-provinciales-del-2-junio/,False,True
2674978,560704,"Sufre: ""ataques de pánico y el temor de ir presa"" por los delitos en los que la involucró su madre https://t.co/5UlBSvE37P",Thu Mar 14 13:48:46 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2675300,561026,"SERGIO MASSA
Vamos camino a que cambiemos, sea tercero en las elecciones
https://t.co/WTF8yF4StF",Thu Mar 14 13:57:58 +0000 2019,https://www.infobae.com/politica/2019/03/14/sergio-massa-la-sociedad-se-desilusiono-vamos-camino-a-que-cambiemos-salga-tercero-en-la-proxima-eleccion/,False,True
2675412,561138,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/HiCl2Szwk5,Thu Mar 14 13:56:50 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2675984,561710,Eduardo Valdés dio detalles de los problemas de salud de Florencia Kirchner https://t.co/xM7dyxdb2G,Thu Mar 14 14:00:08 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2676065,561791,Todos se enferman cuando tienen que dar cuentas a la justicia. Bien k https://t.co/LO9kuKK0AL,Thu Mar 14 13:59:26 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2677580,563306,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/KXj8BSujWd https://t.co/nzCxpy49P4,Thu Mar 14 14:19:11 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2677616,563342,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/6yGEiLOXpg https://t.co/qCGKds7viH,Thu Mar 14 14:18:44 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2678768,564494,"Suerte, Sra. Cristina. La salud de Flor, está en el Mejor lugar del mundo, en cuanto a medicina se refiere...!
https://t.co/HivQLrbZCw",Thu Mar 14 14:34:11 +0000 2019,https://www.pagina12.com.ar/180791-la-ex-presidenta-viajo-a-cuba,False,True
2679093,564819,"🇦🇷 ⚖ Cagazo de ir presa. 
https://t.co/bcQD67tjpt",Thu Mar 14 14:40:42 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2680038,565764,"https://t.co/TQH2uojxWf

Dirigente Peronista= cualquier tipo lleno de guita que no puede explicar, cargos variados,… https://t.co/BAIPHGxg7l",Thu Mar 14 14:57:45 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2681478,567204,"Con un video, Cristina explicó qué le sucede a Florencia Kirchner https://t.co/mgzxgIJX18",Thu Mar 14 15:10:25 +0000 2019,https://www.tiempodesanjuan.com//politica/2019/3/14/con-un-video-cristina-explico-que-le-sucede-florencia-kirchner-248531.html,False,True
2681854,567580,"Y para bajar el nivel (porque es demasiado alto) , implementamos el lenguaje inclusivo... 🤦‍♂️
https://t.co/p1iXfTS6Gb",Thu Mar 14 15:16:18 +0000 2019,https://www.clarin.com/politica/mauricio-macri-presento-resultados-prueba-aprender-importante-educacion_0_huqOKn5pz.html,False,True
2682820,568546,El rumbo es el mismo | Macri anunció que eliminará retenciones https://t.co/4Cn7HBcOyd,Thu Mar 14 15:29:05 +0000 2019,https://www.pagina12.com.ar/180758-el-rumbo-es-el-mismo,False,True
2683287,569013,Macri anunció los resultados de la evaluación Aprender: mejor en lengua y mal en matemáticas https://t.co/FbIxlGbioD vía @todonoticias,Thu Mar 14 15:42:36 +0000 2019,https://tn.com.ar/politica/macri-anuncio-los-resultados-de-la-evaluacion-aprender-ocho-de-cada-diez-alumnos-mejoraron-en-lengua_947119,False,True
2684083,569809,"Ésto, produce la #PolíticaEconómica de Macri...!
https://t.co/uwoxlTrtKX",Thu Mar 14 15:49:08 +0000 2019,https://www.pagina12.com.ar/180755-el-banco-nacion-bajo-la-lupa,False,True
2684195,569921,"PUF PUF PUF !!!
https://t.co/b0MW3cAwRk vía @todonoticias",Thu Mar 14 15:47:42 +0000 2019,https://tn.com.ar/politica/el-exembajador-k-ante-el-vaticano-dijo-que-florencia-kirchner-tiene-un-cuadro-de-anorexia-y-estres_947147,False,True
2687515,573241,#CristinaKirchner viajó a #Cuba para encontrarse con su hija Florencia #Política https://t.co/zJjZwGccOJ,Thu Mar 14 16:34:54 +0000 2019,http://www.losprimeros.tv/nota/89338/cristina-kirchner-viajo-cuba-encontrarse-hija-florencia.html,False,True
2687655,573381,Los requisitos de la Justicia para autorizar el viaje de #CristinaKirchner a Cuba #Política https://t.co/Ay4N9LoCJl,Thu Mar 14 16:46:21 +0000 2019,http://www.losprimeros.tv/nota/89332/los-requisitos-la-justicia-autorizar-viaje-cristina-kirchner-cuba.html,False,True
2688293,574019,"""Hay que aguantarlo a Macri diciendo que la pobreza bajó"" | Acampes en supermercados y ollas populares https://t.co/nw2uT5z2f1",Thu Mar 14 16:48:35 +0000 2019,https://www.pagina12.com.ar/180920-hay-que-aguantarlo-a-macri-diciendo-que-la-pobreza-bajo,False,True
2688712,574438,Un ladri https://t.co/qhu4ck6Cgw,Thu Mar 14 16:58:16 +0000 2019,https://www.clarin.com/politica/sabia-mal-florencia-kirchner-grave-admitio-eduardo-valdes_0_UcuoA6LzL.html,False,True
2688921,574647,"""Hay que aguantarlo a Macri diciendo que la pobreza bajó"" | Acampes en supermercados y ollas populares https://t.co/TKn4PHlLz9",Thu Mar 14 17:04:42 +0000 2019,https://www.pagina12.com.ar/180920-hay-que-aguantarlo-a-macri-diciendo-que-la-pobreza-bajo,False,True
2689448,575174,"""La salud de mi hija fue devastada"", dijo Cristina Kirchner sobre su viaje a Cuba - Radio Mitre https://t.co/PcRgctgJdT",Thu Mar 14 17:15:53 +0000 2019,https://radiomitre.cienradios.com/la-salud-hija-fue-devastada-dijo-cristina-kirchner-viaje-cuba/,False,True
2689538,575264,"Esa enfermedad se llama “ mieditis aguda”, ataca al gran simpático en el estòmago. https://t.co/66QEFa1rmN",Thu Mar 14 17:14:31 +0000 2019,https://tn.com.ar/politica/cristina-kirchner-hablo-sobre-los-severos-problemas-de-salud-de-florencia-no-puede-estar-sentada-ni_947060,False,True
2689710,575436,"Y su madre culpa a la justicia, es su culpa!!
Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/wlmc3yKZuk",Thu Mar 14 17:22:54 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2689958,575684,"""Sabía que estaba mal Florencia Kirchner pero no que era tan grave"", admitió Eduardo Valdés https://t.co/Y47OWF0pu2",Thu Mar 14 17:19:48 +0000 2019,https://www.clarin.com/politica/sabia-mal-florencia-kirchner-grave-admitio-eduardo-valdes_0_UcuoA6LzL.html,False,True
2690994,576720,"Macri, el gran desempleador | La crisis económica impacta en las grandes empresas https://t.co/Q9MCWt9Y37 https://t.co/0P53GCQfh8",Thu Mar 14 17:46:12 +0000 2019,https://www.pagina12.com.ar/180630-macri-el-gran-desempleador,False,True
2691039,576765,"""Hay que aguantarlo a Macri diciendo que la pobreza bajó"" | Acampes en supermercados y ollas populares https://t.co/9rHgtDGDPB",Thu Mar 14 17:45:34 +0000 2019,https://www.pagina12.com.ar/180920-hay-que-aguantarlo-a-macri-diciendo-que-la-pobreza-bajo,False,True
2691917,577643,"Mauricio Macri presentó los resultados de la prueba Aprender: ""No hay nada más importante que la educación"" https://t.co/VqNhaGf7c9",Thu Mar 14 17:58:39 +0000 2019,https://www.clarin.com/politica/mauricio-macri-presento-resultados-prueba-aprender-importante-educacion_0_huqOKn5pz.html,False,True
2691966,577692,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/Ds4RMVe0sD,Thu Mar 14 17:57:58 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2692641,578367,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/1IqwLUpOPt,Thu Mar 14 18:14:35 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2693158,578884,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/TH6BOxhpQO,Thu Mar 14 18:18:07 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2693519,579245,#Macri: “Lo que pasó con Cambiemos en Córdoba por suerte no ocurrió en el resto del país” #Política https://t.co/XcL768W79q,Thu Mar 14 18:28:58 +0000 2019,http://www.losprimeros.tv/nota/89368/macri-lo-paso-cambiemos-cordoba-suerte-no-ocurrio-resto-del-pais.html,False,True
2696208,581934,"El mensaje de Feinmann a Florencia Kirchner: ""El 21 de mayo hay que estar con buena salud. Mejórese"" -  https://t.co/esUyIlFpTn",Thu Mar 14 19:12:23 +0000 2019,https://radiomitre.cienradios.com/mensaje-feinmann-florencia-kirchner-21-mayo-estar-buena-salud-mejorese/,False,True
2696705,582431,La reunión secreta entre Mauricio Macri y Elisa Carrió donde se decidió la ruptura de Cambiemos en Córdoba - Infobae https://t.co/Fg0CUap08h,Thu Mar 14 19:21:21 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2696832,582558,"Va tomar impulso.... y todos al PRECIPICIO !!! jajajaj
https://t.co/iFa83bxfhg",Thu Mar 14 19:25:27 +0000 2019,https://www.clarin.com/politica/macri-disipe-duda-politica-futuro-economia-va-tomar-impulso_0_ggMBRvmCi.html,False,True
2697362,583088,"3,8% inflación febrero. Los trabajadores se siguen hundiendo con Macri y la complicidad de la CGT peronista

https://t.co/gWc7xeRGaG",Thu Mar 14 19:26:21 +0000 2019,https://www.clarin.com/economia/economia/inflacion-febrero-alta-octubre_0_OdgPgDy_x.html,False,True
2697896,583622,Seguro que quiere devolver y no la dejan. Demasiada presión https://t.co/oaP5nxSNsZ,Thu Mar 14 19:46:08 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2699990,585716,"¿Qué diríamos si este desastre fuera de CFK?
Con Alfonsín era el comienzo de la hiperinflación.

https://t.co/pwGUF1sOin",Thu Mar 14 20:19:59 +0000 2019,https://www.infobae.com/economia/2019/03/14/la-inflacion-de-febrero-fue-38-y-alcanzo-el-513-en-el-ultimo-ano/,False,True
2700457,586183,And this: Cristina Kirchner viajó de urgencia a Cuba por la salud de su hija Florencia https://t.co/wPHqwxvG35,Thu Mar 14 20:36:59 +0000 2019,https://eldoce.tv/politica/cristina-kirchner-viajo-urgencia-cuba-salud-hija-florencia-mensaje-video-enfermedad_81375,False,True
2701140,586866,Eduardo Valdés dio detalles de los problemas de salud de Florencia Kirchner https://t.co/yg7VOVLFnj,Thu Mar 14 20:52:27 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
2701927,587653,"Mauricio Macri presentó los resultados de la prueba Aprender: ""No hay nada más importante que la educación"" https://t.co/GJ2bCNnKle",Thu Mar 14 21:05:59 +0000 2019,https://www.clarin.com/politica/mauricio-macri-presento-resultados-prueba-aprender-importante-educacion_0_huqOKn5pz.html,False,True
2702337,588063,"""Sabía que estaba mal Florencia Kirchner pero no que era tan grave"", admitió Eduardo Valdés https://t.co/Jg6r3x9OK4",Thu Mar 14 21:18:07 +0000 2019,https://www.clarin.com/politica/sabia-mal-florencia-kirchner-grave-admitio-eduardo-valdes_0_UcuoA6LzL.html,False,True
2703990,589716,Cuál es la complicada situación judicial de Florencia Kirchner https://t.co/T121ebq4OT,Thu Mar 14 21:41:44 +0000 2019,https://www.clarin.com/politica/complicada-situacion-judicial-florencia-kirchner_0_SgaoY8OZJ.html,False,True
2704389,590115,"El mensaje de Feinmann a Florencia Kirchner: ""El 21 de mayo hay que estar con buena salud. Mejórese"" https://t.co/Y8xxxck8ay",Thu Mar 14 22:04:26 +0000 2019,https://radiomitre.cienradios.com/mensaje-feinmann-florencia-kirchner-21-mayo-estar-buena-salud-mejorese/,False,True
2704673,590399,@toxenv Acá está Dr. parece que esto es lo que tiene https://t.co/z7uilPXK6C,Thu Mar 14 22:09:29 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-informo-justicia-hija-padece-obstruccion-linfatica-llamada-linfedema_0_2Ufn46u17.html,False,True
2704742,590468,Cristina Kirchner le informó a la Justicia que su hija padece una obstrucción linfática llamada linfedema https://t.co/z7uilPXK6C,Thu Mar 14 22:08:26 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-informo-justicia-hija-padece-obstruccion-linfatica-llamada-linfedema_0_2Ufn46u17.html,False,True
2704966,590692,Cristina Kirchner le informó a la Justicia que su hija padece una obstrucción linfática llamada linfedema https://t.co/PhXJGghuix,Thu Mar 14 22:15:18 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-informo-justicia-hija-padece-obstruccion-linfatica-llamada-linfedema_0_2Ufn46u17.html,False,True
2705820,591546,Cristina Kirchner le informó a la Justicia que su hija padece una obstrucción linfática llamada linfedema https://t.co/PzViSOx5tl,Thu Mar 14 22:22:33 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-informo-justicia-hija-padece-obstruccion-linfatica-llamada-linfedema_0_2Ufn46u17.html,False,True
2707065,592791,La reunión secreta entre Mauricio Macri y Elisa Carrió https://t.co/6rBT3nLRo1,Thu Mar 14 22:45:12 +0000 2019,https://www.infobae.com/politica/2019/03/13/la-reunion-secreta-entre-mauricio-macri-y-elisa-carrio-donde-se-decidio-la-ruptura-de-cambiemos-en-cordoba/,False,True
2707273,592999,Cristina Kirchner le informó a la Justicia que su hija padece una obstrucción linfática que le generó un linfedema https://t.co/7w7iDRZs0p,Thu Mar 14 22:53:02 +0000 2019,https://www.clarin.com/politica/cristina-kirchner-informo-justicia-hija-padece-obstruccion-linfatica-llamada-linfedema_0_2Ufn46u17.html,False,True
2707964,593690,Cristina Kirchner contó que Florencia tiene una obstrucción linfática https://t.co/HkTeW9sro6 vía @todonoticias,Thu Mar 14 23:07:20 +0000 2019,https://tn.com.ar/politica/segun-cristina-kirchner-florencia-tiene-una-obstruccion-linfatica_947308,False,True
