,Tweets,Fecha,urls,medios
739243,"@elisacarrio @A24COM Jajajajaja no es tan difícil, comprometes a los de arriba, jueces, los Macri, ETC",Thu Mar 07 01:49:21 +0000 2019,,False
739397,"Laburando en tiempos de Macri:
Pago expensas
Pago luz
Voy al super 
Y si puedo darme un gusto es en cuotas ....
La mierda misma",Thu Mar 07 02:06:34 +0000 2019,,False
739493,"@elisacarrio @mauriciomacri @A24COM Macri puede entregar gente! Guau!! Pensé que eso no se podía hacer, digo...",Thu Mar 07 02:15:22 +0000 2019,,False
739524,"Macri sube video de ""empresario"" que aún en la mala aguanta ""porque no se puede vivir siempre de prestado"".
Ven que son subnormales?",Thu Mar 07 02:21:06 +0000 2019,,False
739700,"@EnriqueViale Pregunta que le estamos dejando: La gran deuda macrista para el carry trade, pero no nosotros, Macri y asociados",Thu Mar 07 02:42:54 +0000 2019,,False
739724,"@Rainier_W0lf Macri nos ató de pies y manos, nos llevó a esta dicotomía y encima hay que verlo como ""el mal menor"". No, gracias.",Thu Mar 07 02:39:28 +0000 2019,,False
740151,"@JonHeguier @PabloArgentinos Por qué dicen que Franco Macri como albañil hizo su fortuna trabajando honestamente, s… https://t.co/Fm18ra6tAU",Thu Mar 07 03:40:44 +0000 2019,https://twitter.com/i/web/status/1103500702566047750,False
740640,@CambiemosCaning Es como decir que Macri representa a un trabajador...,Thu Mar 07 06:00:53 +0000 2019,,False
740934,@elisacarrio @A24COM Parte del robo lo hizo la familia Macri cuando se benefició con la estatización de la deuda qu… https://t.co/yjuhhviW5S,Thu Mar 07 09:46:43 +0000 2019,https://twitter.com/i/web/status/1103592805958602752,False
741015,"Raul, Hector en que nos gaestamos la guita? En estatizar la deuda millonaria del grupo Macri a ves?

El problema no… https://t.co/tGz0EEavcg",Thu Mar 07 10:21:16 +0000 2019,https://twitter.com/i/web/status/1103601501954625536,False
742107,Un grupo de empleados varones por cobrar menos por la violenta muerte de Franco Macri.,Thu Mar 07 13:20:03 +0000 2019,,False
742472,Teníamos que haber sospechado cuando Macri prometió hacer 10 km de subte por año,Thu Mar 07 14:05:57 +0000 2019,,False
742489,"EL TRABAJO EN TIEMPOS DE MACRI Y LA REFORMA LABORAL
Las consecuencias de las políticas macristas en el mundo labora… https://t.co/e02ZgetpC2",Thu Mar 07 14:12:41 +0000 2019,https://twitter.com/i/web/status/1103659740033368065,False
742798,@elcosodelapizza en el barrio lo llamamos estafa... como la de macri en el gobierno pero en otra escala,Thu Mar 07 14:47:01 +0000 2019,,False
743281,"@TonyGimenez2011 @todonoticias El dólar flota, el salario se hunde y macri va a la deriva.",Thu Mar 07 15:31:23 +0000 2019,,False
743327,"@todonoticias “En mi gobierno los trabajadores no pagarán impuestos a las ganancias”. 

— Mauricio Macri (en campaña)",Thu Mar 07 15:39:44 +0000 2019,,False
743739,Macri  hdmp   yo  soy  pensionado  nome  alcansa  al  mes para  come tengo gue sijear  todo porculpa de  este  pres… https://t.co/VCTAuT9pgZ,Thu Mar 07 16:10:45 +0000 2019,https://twitter.com/i/web/status/1103689450935209985,False
743815,@Intrusos @AmericaTV @LongobardiM @rialjorge Esta pagando todo lo que hizo el gordo operador ese de macri forros,Thu Mar 07 16:13:21 +0000 2019,,False
743889,Aumenta el dólar y me aumentan todos los precios y trabajo el triple odio al señor macri,Thu Mar 07 16:19:32 +0000 2019,,False
744439,@elisacarrio Pero Macri hijo no tiene nada que ver porque aunque participaba de los mismos negociados es rico y no necesitaba robar 😂😂😂,Thu Mar 07 17:18:20 +0000 2019,,False
744563,CFK ya está en C.A.B.A. Mientras tanto en Comodoro Pus #MafiaJudicialMacrista trabaja a destajo. La única garantía… https://t.co/HBuEZhkylM,Thu Mar 07 17:30:56 +0000 2019,https://twitter.com/i/web/status/1103709631942217728,False
745469,@ElPaisDigitalOK @mauriciomacri Estás quebrado con tu fábrica y el otro señor está botando todo el esfuerzo de una… https://t.co/P3Z9NFsy7s,Thu Mar 07 18:58:48 +0000 2019,https://twitter.com/i/web/status/1103731741473292290,False
745491,@virenisgreen @trisassoo Si? Que me hable al dm que con la inflacion de macri no me vendría mal cobrar por esto,Thu Mar 07 18:57:20 +0000 2019,,False
745654,"Macri esta cumpliendo con su promesa de ganancias, ningún trabajador va a pagarla porque no va a haber ninguna fuente de trabajo",Thu Mar 07 19:05:51 +0000 2019,,False
745914,1500 operarios suspendidos en renault cordoba. que despues macri la cuente como quiera.,Thu Mar 07 19:27:05 +0000 2019,,False
746114,Hasta cuando tenemos q soportar a Macri y toda la Rufla de saqueadores? Que vamos accedieran e el #dólar llegue a los 50? Que débiles somos,Thu Mar 07 19:47:38 +0000 2019,,False
746121,@LM_Manhattan @todonoticias Macri es un saqueador a los bolsillo a a los trabajadores y vos SOS un Soldaditos macri,Thu Mar 07 19:47:04 +0000 2019,,False
746532,"@_justlion @clarincom 70 años de peronismo"""" y el único millonario fue Macri .los glóboludos y trolls algo hicieron mal",Thu Mar 07 20:20:59 +0000 2019,,False
746588,"$47,60 el euro q macri le baje un cambio porque voy a terminar trabajando en la zona roja de Ámsterdam",Thu Mar 07 20:23:40 +0000 2019,,False
747109,"@cronica La culpa es del establishment, la élite que ostenta el poder, ósea Macri &amp; Co.",Thu Mar 07 21:12:25 +0000 2019,,False
747115,@Tito9k9 @JavierMMoure Dice que él le paga los gastos a Macri.,Thu Mar 07 21:11:46 +0000 2019,,False
747186,@ElPaisDigitalOK @mauriciomacri A quien le importa ?? así le hacemos el juego a Macri. Caemos en todas. Somos unos giles terribles.,Thu Mar 07 21:16:57 +0000 2019,,False
747363,@elisacarrio @A24COM Y para empezar llamamos a Ali Macri y los cuarenta ladrones. endeudar y fugar es para construir la república.,Thu Mar 07 21:41:28 +0000 2019,,False
747994,"los empresarios les es mas facil culpar a macri que pagar los sueldos,no se dan cuenta q la plata q no pagan a sus… https://t.co/xf4LwEkwMX",Thu Mar 07 22:37:46 +0000 2019,https://twitter.com/i/web/status/1103786847854120960,False
748694,@Cronistacom Transformar es que macri haga un verdadero desastre en la economía . Fuga evasión lavado negocios impunidad . Macri,Thu Mar 07 23:30:24 +0000 2019,,False
750603,"@minutounocom Tanta maldad Macri se te esta volviendo en contra. ""el que las hace las paga """,Fri Mar 08 02:14:32 +0000 2019,,False
750645,@marcosfalconeok Ahora un poco menos berreta porque le sacan la mitad en impuestos que macri va a usar en un equipo… https://t.co/CRHaZereFW,Fri Mar 08 02:19:04 +0000 2019,https://twitter.com/i/web/status/1103842539239555073,False
751523,@OFormiccino @movisionary @Agustin_Macri Si querías evadir impuestos pagabas más. Yo tenía todo en blanco y pagaba el oficial.,Fri Mar 08 04:12:59 +0000 2019,,False
751957,"Gracias a macri los trabajadores tenemos el peor salario de la región, el sueldo ya no alcanza para nada, hay que s… https://t.co/CU8ZPiUeOq",Fri Mar 08 07:43:27 +0000 2019,https://twitter.com/i/web/status/1103924174018338817,False
752301,Tanto mediocre que apoyo el gobierno de macri hoy esta con la soga al cuello de cuentas. Me parece perfecto por giles cabezas de termo,Fri Mar 08 10:49:52 +0000 2019,,False
752534,"@JorgeNegroArce Los macri deberuan estar presos por 70 años de haber estafado al estado Argentino, #MafiaJudicialMacrista",Fri Mar 08 11:34:49 +0000 2019,,False
752721,@andresfedeok Ya. Nos hizo remierda. Despidos todo el día inflación galopante precios incontrolables.  DESTITUCION DE MACRI Y CARCEL,Fri Mar 08 12:04:22 +0000 2019,,False
753178,@todonoticias Y pensar que Macri hoy es presidente por prometer que en su gobierno  El trabajador no  iba a pagar… https://t.co/ysjgZky4Jt,Fri Mar 08 13:13:53 +0000 2019,https://twitter.com/i/web/status/1104007331208200193,False
753341,@todonoticias Como impuesto a las ganancias? Si el hipócrita de macri en campaña dijo que un obrero que paga gananc… https://t.co/A1kxjl2EWb,Fri Mar 08 13:40:26 +0000 2019,https://twitter.com/i/web/status/1104014011039993856,False
753649,@sgaddaapollonio Yo le di de baja al plan hace unos meses...fue insostenible. Macri lo hizo.,Fri Mar 08 14:17:24 +0000 2019,,False
753735,Se sigue devaluando el sueldo del laburante. Basta de Macri.,Fri Mar 08 14:29:26 +0000 2019,,False
754259,@NTN24ve Bs As ARGENTINA macri nos roba con las tarifas y nos cortan la luz todo el tiempo !!!,Fri Mar 08 15:43:38 +0000 2019,,False
754524,"Me deprime lo caro que está todo, posta que no nos pudo dejar tan mal Macri",Fri Mar 08 16:13:19 +0000 2019,,False
754652,"@Omarmilone Quizá al compás en que Macri se robaba la de las cloacas,se estatizaba la deuda,no pagaba el canon del… https://t.co/Ws1E6PGk24",Fri Mar 08 16:29:41 +0000 2019,https://twitter.com/i/web/status/1104056605895741440,False
754865,"Con macri se dieron cuenta que había que trabajar, y que no siempre se les va a dar por hacer nada. Eso les molesta",Fri Mar 08 16:52:44 +0000 2019,,False
754984,"@emandeb @teveoregistrado El tarifazo también es transferencia de los salarios a las cuentas de los dueños de las empresas (Macri,Caputo)",Fri Mar 08 17:09:48 +0000 2019,,False
755016,"#MacriChau
Nos está matando de hambre.
Nos endeuda y quita el empleo.
Destrucción de la industria,educación,ciencia… https://t.co/vb15O5Whfk",Fri Mar 08 17:11:18 +0000 2019,https://twitter.com/i/web/status/1104067077713866752,False
755370,"#MacriChau 
#MacricidioDia1185 
Sube el dólar
Suben las tarifas,precios de todo
Echan trabajadores y cierran empres… https://t.co/XypazddU9U",Fri Mar 08 17:59:28 +0000 2019,https://twitter.com/i/web/status/1104079197872508928,False
755432,"Y que esperaban que se lo paguen al 100% ???
El gobierno de Macri le descontará el día a las trabajadoras que se su… https://t.co/rRD4MF9Ahu",Fri Mar 08 18:10:41 +0000 2019,https://twitter.com/i/web/status/1104082023004733441,False
755473,"Esperaban que se lo paguen al 100%  es joda ??
El gobierno de Macri le descontará el día a las trabajadoras que se… https://t.co/r0zPoLnfb6",Fri Mar 08 18:13:50 +0000 2019,https://twitter.com/i/web/status/1104082815686201344,False
755985,"Macri visitó la fábrica en octubre, hoy no pagan los salarios ni los aportes. Pero todo era una ficción. ¿Y el pres… https://t.co/5neMiduU6I",Fri Mar 08 19:22:22 +0000 2019,https://twitter.com/i/web/status/1104100061020147716,False
756041,"#FelizDiaDeLaMujer @C5N Macri inauguró una empresa , mientras les pagaban el sueldo en partes . TODO MUY FALSO  . https://t.co/pTrzdkzGJy",Fri Mar 08 19:26:00 +0000 2019,,False
756115,"@joelmirko02 mucho no puedo relajar , porque tengo menos sueldo mirkissssssssss, I NEED MONEY MR MACRI",Fri Mar 08 19:38:17 +0000 2019,,False
756359,@C5N Claro Y Macri les debería pagar los sueldos?,Fri Mar 08 20:10:03 +0000 2019,,False
756545,Macri hijo de puta bájame el precio de algo maaaaaaaaan,Fri Mar 08 20:34:34 +0000 2019,,False
756874,"Mercado Libre me acaba de estafar $5000 de una venta. Y ahora recuerdo que el CEO de ML es amigo de Macri, todo es… https://t.co/FulPHypLbd",Fri Mar 08 21:16:35 +0000 2019,https://twitter.com/i/web/status/1104128806120493057,False
757126,"@hlmartinez53 TROLL PRO: Alguien que TRABAJA DE DEFENDER A MACRI Y ATACAR TODO LO K, que cobra un sueldo, y ese sue… https://t.co/vdo8CJeg6j",Fri Mar 08 21:51:26 +0000 2019,https://twitter.com/i/web/status/1104137576267595777,False
757758,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados https://t.co/QQ8D9LJF5m",Fri Mar 08 22:55:19 +0000 2019,,False
758625,@LibreCub @Hect_garcia @NicolasMaduro Argentina de Macri tenemos apagones muy seguido y largos y es para que ganen más dinero las empresas.,Sat Mar 09 00:26:45 +0000 2019,,False
759341,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados

#Norughi, la empresa de… https://t.co/jpRCZDP27b",Sat Mar 09 01:57:10 +0000 2019,https://twitter.com/i/web/status/1104199417408749571,False
759491,"@PeroniaRepublic Unas simples palabras: Nos gobierna el FMI, Macri es un titere.",Sat Mar 09 02:14:32 +0000 2019,,False
759600,"¡PARA SAQUEARLES MEJOR! EL ADMINISTRADOR FINANCIERO NEOCOLONIAL MACRI DESIGNO, POR DECRETO,  AL EX CEO DE EDENOR Y… https://t.co/pITD5DQOmJ",Sat Mar 09 02:27:11 +0000 2019,https://twitter.com/i/web/status/1104206970167402498,False
759726,@facuriv22 @Sgr20_ @JMilei Pero Macri lo re contra requitunplo ese gasto ... ay ay ay,Sat Mar 09 02:47:03 +0000 2019,,False
759860,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados  https://t.co/gnjlwOJGpM vía @minutounocom",Sat Mar 09 03:10:01 +0000 2019,https://m.minutouno.com/c5019838,False
759996,@elnegroterrero Acusan a obrero de infiltrarse en inauguración que estaba macri. Claro era obvio.,Sat Mar 09 03:34:04 +0000 2019,,False
760496,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados  https://t.co/DLnfK5dhp7 vía @minutounocom",Sat Mar 09 05:31:11 +0000 2019,https://m.minutouno.com/c5019838,False
760808,"Que un trabajador putee a Macri es entendible, pero acabo de ver puteando a Macri a un forro que fue mi jefe y cuen… https://t.co/ZdKFBc0AqJ",Sat Mar 09 09:07:59 +0000 2019,https://twitter.com/i/web/status/1104307834924068864,False
761022,@julianlopezok @anaecorrea @Avianca ¿Quién fue imputado por beneficiar a Avianca como low cost en el país? PUES SÍ: MACRI.,Sat Mar 09 10:54:58 +0000 2019,,False
761080,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados  https://t.co/FvAS5TJ3LR",Sat Mar 09 11:06:32 +0000 2019,https://www.minutouno.com/notas/5019838-macri-visito-una-fabrica-octubre-los-dos-meses-les-dejaron-pagar-sus-empleados,False
761116,"En octubre Macri visitó una fábrica ""modelo"" que desde diciembre dejó de pagar sueldos https://t.co/paATelSo7O Q PE… https://t.co/dtQ7MXEBS2",Sat Mar 09 11:23:51 +0000 2019,https://www.diarioregistrado.com/sociedad/en-octubre-macri-visito-una-fabrica--modelo--que-desde-diciembre-dejo-de-pagar-sueldos_a5c82fac796570e20d15ccd97,False
761276,"#ElPeladoenCronica pelado todo aumenta meno los sueldo ,macri no gana se ba como el tren bala basta de promesa y me… https://t.co/RSk0gnxU7Z",Sat Mar 09 11:52:32 +0000 2019,https://twitter.com/i/web/status/1104349245358960640,False
761537,Macri visitó una fábrica en octubre y a los dos meses les dejaron de pagar a sus empleados https://t.co/NVBlsgKirK,Sat Mar 09 12:42:39 +0000 2019,https://infoensenadadiario.blogspot.com/2019/03/macri-visito-una-fabrica-en-octubre-y.html?spref=tw,False
761576,@adribatesther @Jodida__ Alguien vio a macri trabajando ? Pero tiene cuenta en bahama y es dueño de los peajes y varias empresas,Sat Mar 09 12:50:41 +0000 2019,,False
761693,#BuenSabado La fabrica ficticia que visitó Macri cerró y dejó a los empleados sin cobrar https://t.co/chpJeGeWTX,Sat Mar 09 13:07:57 +0000 2019,https://www.lapoliticaonline.com/nota/118063-la-fabrica-ficticia-que-visito-macri-cerro-y-dejo-a-los-empleados-sin-cobrar/,False
762028,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes 💰💰💰💰💰💰💰💰💰💰💰💰💰https://t.co/JcvZJmeEAL",Sat Mar 09 13:49:42 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
762042,"En octubre Macri visitó una fábrica ""modelo"" que desde diciembre dejó de pagar sueldos https://t.co/yS3wvjQ3kv",Sat Mar 09 13:54:09 +0000 2019,https://www.diarioregistrado.com/sociedad/en-octubre-macri-visito-una-fabrica--modelo--que-desde-diciembre-dejo-de-pagar-sueldos_a5c82fac796570e20d15ccd97,False
762233,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados  https://t.co/UgRwc2ZtFZ vía @minutounocom",Sat Mar 09 14:21:06 +0000 2019,https://www.minutouno.com/c5019838,False
762253,macri es el mayor costo argentino,Sat Mar 09 14:26:19 +0000 2019,,False
762421,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes - Nuestra Córdoba https://t.co/5kWjziCsP9",Sat Mar 09 14:52:08 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
762606,Macri visitó una fábrica en octubre y a los pocos meses dejó de pagar los sueldos https://t.co/vq5uRZW5OF vía @eldestapeweb,Sat Mar 09 15:26:02 +0000 2019,https://www.eldestapeweb.com/c57087,False
762648,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados  https://t.co/gnjlwOJGpM vía @minutounocom",Sat Mar 09 15:28:08 +0000 2019,https://m.minutouno.com/c5019838,False
762712,"En octubre Macri visitó una fábrica ""modelo"" que desde diciembre dejó de pagar sueldos https://t.co/IX2GZTP03J",Sat Mar 09 15:42:53 +0000 2019,https://www.diarioregistrado.com/sociedad/en-octubre-macri-visito-una-fabrica--modelo--que-desde-diciembre-dejo-de-pagar-sueldos_a5c82fac796570e20d15ccd97,False
762760,De a poco vamos a estar cada vez peor. Debemos pagar muy caro todavía que Macri sea el gobierno,Sat Mar 09 15:51:13 +0000 2019,,False
762803,@elisacarrio @marioraulnegri Prosperidad??? Este HDP de Macri nos endeudó en 157.000 mill dólares...es imposible prosperar!!!,Sat Mar 09 15:51:58 +0000 2019,,False
763038,"@GustavoMolvert @cambiemos A costilla de muertes , robos de tierras , saqueó , hambre y miseria hizo Macri su fortuna !",Sat Mar 09 16:29:03 +0000 2019,,False
763176,"Macri visitó una fábrica en octubre y a los pocos meses dejó de pagar los sueldos

https://t.co/4VPuktroWo",Sat Mar 09 16:55:26 +0000 2019,https://www.eldestapeweb.com/mauricio-macri/macri-visito-una-fabrica-octubre-y-los-pocos-meses-dejo-pagar-los-sueldos-n57087,False
763688,"ES MUFA

Macri visitó una fábrica en octubre y a los pocos meses dejó de pagar los sueldos https://t.co/7L7LYdzYT4 vía @eldestapeweb",Sat Mar 09 18:06:41 +0000 2019,https://www.eldestapeweb.com/c57087,False
763707,Macri visitó una fábrica en octubre y a los pocos meses dejó de pagar los sueldos https://t.co/oKk3a8AEyt vía @eldestapeweb,Sat Mar 09 18:11:34 +0000 2019,https://www.eldestapeweb.com/c57087,False
763783,"En la peluquería quejándose de Macri ""que antes se robó mucho pero no estábamos tan mal, se pagaba poco y duró much… https://t.co/GIhOPx2VN0",Sat Mar 09 18:21:02 +0000 2019,https://twitter.com/i/web/status/1104447016040570882,False
763956,"En octubre Macri visitó una fábrica ""modelo"" que desde diciembre dejó de pagar sueldos https://t.co/cm7ttdH0T2",Sat Mar 09 18:50:35 +0000 2019,https://www.diarioregistrado.com/sociedad/en-octubre-macri-visito-una-fabrica--modelo--que-desde-diciembre-dejo-de-pagar-sueldos_a5c82fac796570e20d15ccd97,False
764213,@elramafuentes Y por esa huida dejará de pagar otros impuestos por los empleados.  Patético macri,Sat Mar 09 19:34:19 +0000 2019,,False
764362,"#Trelew #MilCasas #Testimonio ""Macri nos está haciendo daño. Los servicios, la nafta, no hay trabajo y nos quita la… https://t.co/46XrXndRqV",Sat Mar 09 20:04:58 +0000 2019,https://twitter.com/i/web/status/1104473168750788608,False
764703,LPM estos ignorantes políticos que instalan ese HT sobre Omar. Le dicen Macri a un tipo que viene ajustando salario… https://t.co/DvPHrSfAoc,Sat Mar 09 21:08:17 +0000 2019,https://twitter.com/i/web/status/1104489105088483328,False
764777,"#ECONOMÍA Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados… https://t.co/z4cMh1T3tz",Sat Mar 09 21:25:03 +0000 2019,https://twitter.com/i/web/status/1104493325112041474,False
765185,La empresa que visitó Macri en septiembre pasado dejó de pagar los sueldos https://t.co/CApzz7oOk0,Sat Mar 09 22:35:39 +0000 2019,https://www.elciudadanoweb.com/la-empresa-que-visito-macri-en-septiembre-pasado-dejo-de-pagar-los-sueldos/,False
765333,@el_psico_ Macri siempre va a tener la culpa en el mundo Canje (?) porque Canje no conoce el término “Trabajar”.,Sat Mar 09 23:05:38 +0000 2019,,False
765615,"Macri visitó una fábrica en octubre, a los dos meses les dejaron de pagar a sus empleados
https://t.co/P90lET5pJ9 https://t.co/Gm6oHS67Um",Sat Mar 09 23:48:40 +0000 2019,http://canal7ibarreta.com.ar/macri-visito-una-fabrica-en-octubre-a-los-dos-meses-les-dejaron-de-pagar-a-sus-empleados/,False
765924,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/xZOmrFiP38",Sun Mar 10 00:48:41 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes?fbclid=IwAR0rzyImt5kiF8kR_2lTWBUZWo3cSfheE-R21fB5HZrnE2ynoJHXWMTRIV4#.XIRe4-l5ZyF.twitter,False
766050,"Qué espanto todo. Qué pena todo.

La fabrica ficticia que visitó Macri cerró y dejó a los empleados sin cobrar https://t.co/fl6vdPo2W5",Sun Mar 10 01:07:14 +0000 2019,https://www.lapoliticaonline.com/nota/118063-la-fabrica-ficticia-que-visito-macri-cerro-y-dejo-a-los-empleados-sin-cobrar/,False
766077,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/n1NvqovVCZ",Sun Mar 10 01:09:08 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes#.XIRNOmKT0N4.whatsapp,False
766326,"Se habló estos días de la empresa Noroghi, visitada y elogiada por Macri hace meses, que dejó de pagar los sueldos… https://t.co/FmxqjWR1IL",Sun Mar 10 01:52:25 +0000 2019,https://twitter.com/i/web/status/1104560610426175489,False
766428,@AmandaReturns @JorgeFavaloro Putean al gobierno pero bien que cobran el progresar todos los meses,Sun Mar 10 02:09:40 +0000 2019,,False
766710,mi problema hacia Macri se volvió personal cuando empezaron a cobrar IVA en servicios digitales,Sun Mar 10 02:50:59 +0000 2019,,False
766750,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes - Nuestra Córdoba https://t.co/2xAZuJcVxu",Sun Mar 10 02:58:44 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
766891,"A dos meses de la visita de Macri, una fábrica dejó de pagar a sus empleados https://t.co/VwzwCOFsnO",Sun Mar 10 03:24:43 +0000 2019,http://bit.ly/2VQwjTv,False
766919,"Alberto, de Mercedes, le mandó una carta a Macri. Se quedó sin trabajo, pero está contento que ahora no paga impuesto a las ganancias.",Sun Mar 10 03:31:22 +0000 2019,,False
767104,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes - Nuestra Córdoba https://t.co/XHUkUlQFOs",Sun Mar 10 04:13:41 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
767212,"macri en la fabrica, los trabajadores no paga sueldos al menos",Sun Mar 10 04:43:08 +0000 2019,,False
767732,@campoamorm @gracielasanz191 @owornat Macri también roba pero hace.,Sun Mar 10 11:14:31 +0000 2019,,False
767777,"@DoctorYPolitico Hoy comienza el FINAL de la peor lacra que nos gobernó. MACRI es un ladrón criminal, un pedazo de bosta.",Sun Mar 10 11:35:33 +0000 2019,,False
767790,@SperoniIris @LaPrensaAr y sin embargo muchos productores siguen apostando a Macri.... que los engaño con las retenciones.,Sun Mar 10 11:31:25 +0000 2019,,False
768036,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/3ZrIxtj02k",Sun Mar 10 12:37:32 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes#.XIRNOmKT0N4.whatsapp,False
768308,@mauriciomacri Porque no abren fábricas donde vive Macri en una nube nose da cuenta que el trabajador no da más que… https://t.co/nGsY36VeJS,Sun Mar 10 13:15:23 +0000 2019,https://twitter.com/i/web/status/1104732480760934400,False
768382,"Macri , ladronzuelo pagabas los sueldo y te compraron tu empresa con plata  robada por lo tanto tendrías que devolv… https://t.co/SemZRwnDNJ",Sun Mar 10 13:29:53 +0000 2019,https://twitter.com/i/web/status/1104736133634760706,False
768589,"#BuenDomingo
La empresa que visitó Macri en septiembre pasado dejó de pagar los sueldos
#GutierrezEsMacri… https://t.co/SCxCok9zd8",Sun Mar 10 13:50:26 +0000 2019,https://twitter.com/i/web/status/1104741301818458117,False
769245,"@DoctorYPolitico y bueno,  nos gusta que nos estafen, antes macri ahora este, los neuquinos quieren un cambio.... viste. NO SIGUEN MÁS",Sun Mar 10 15:28:01 +0000 2019,,False
769829,Macri visitó una fábrica en octubre y a los dos meses les dejaron de pagar a sus empleados https://t.co/NVBlsgKirK,Sun Mar 10 16:52:53 +0000 2019,https://infoensenadadiario.blogspot.com/2019/03/macri-visito-una-fabrica-en-octubre-y.html?spref=tw,False
769837,"@Ziperrevera3 @GFrondizi @mauriciomacri Caretear obras con la de los contribuyentes, a meses de elecciones, es lo más Peronista que hay.",Sun Mar 10 16:51:59 +0000 2019,,False
770532,"@agencialavieja Con ese criterio exili a macri y su banda de ladrones que no cobren su sueldo,ademas son millonario… https://t.co/nld6IbzLAU",Sun Mar 10 18:25:53 +0000 2019,https://twitter.com/i/web/status/1104810624121487360,False
770570,Todos quejandose de que macri aumenta todo menos los sueldos pero bien que tienen para escabiar todos los findes culiaos,Sun Mar 10 18:31:31 +0000 2019,,False
770906,@diegobranca En argentina estamos cada ves más y más peor. Y todavía ahí gente ciega que sigue apoyando al corrupto de macri.,Sun Mar 10 19:23:56 +0000 2019,,False
771219,@MiguelBustos50 @ElLobizon16 @NomasKmail Macri debe bajar lo impuestos ya.Demasiado riesgo.,Sun Mar 10 20:03:57 +0000 2019,,False
771459,Pague un resaltador casi 70$ MACRI ESTO ES PERSONAL,Sun Mar 10 20:44:20 +0000 2019,,False
771605,@CarmelaMoreau Que vergüenza! Esto es LARRETA=Macri = VIDAL la  gente quiere trabajar!!!! Eso decían tds,Sun Mar 10 21:01:49 +0000 2019,,False
772478,EL HORROR. Las facilidades para importar por courier molestan a los motochorros en la imagen de Mauricio Macri.,Sun Mar 10 23:00:02 +0000 2019,,False
772806,@ELIZETO1 @GbmRomi @WasonJackNapier Claro y Macri es un trabajador honesto,Sun Mar 10 23:24:38 +0000 2019,,False
773869,"@IVANDLCELJEFE Los Macri nunca terminan pagando nada. Es lo único constante desde la década del 70 para acá, amigo.… https://t.co/RiTnipk0xf",Mon Mar 11 00:19:25 +0000 2019,https://twitter.com/i/web/status/1104899594318680064,False
773907,@IVANDLCELJEFE Habría q investigar por qué Macri quiere con tanta insistencia poner este sistema....,Mon Mar 11 00:17:12 +0000 2019,,False
774619,"@vroteberde Que diferencia existe entre este delincuente y otro del montón, le pagamos el sueldo al miserable, y el gobierno macri lo apaña",Mon Mar 11 00:57:20 +0000 2019,,False
775162,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes - Nuestra Córdoba https://t.co/lr0urfzRy6",Mon Mar 11 01:29:45 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
775468,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/4DrefnTiiB",Mon Mar 11 01:56:28 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes#.XIRNOmKT0N4.whatsapp,False
