Tweets,Fecha,urls,medios
"Cristina Fernández y la salud de su hija: ""Pido a los que nos odian que se metan conmigo"" https://t.co/AhZw2BInVU",Thu Mar 14 16:29:58 +0000 2019,https://www.elobservador.com.uy/nota/cristina-sobre-la-salud-de-su-hija-pido-a-los-que-nos-odian-que-se-metan-conmigo--201931492148,False
"que se metan conmigo, no más con ella.. ay Cristinita, mi cora https://t.co/Lzqpu0n32Z",Thu Mar 14 16:36:16 +0000 2019,https://twitter.com/CFKArgentina/status/1106132867556560897,False
"@CFKArgentina Siempre pero siempre los vamos a odiar, zoretes 💩💩💩💩",Thu Mar 14 16:46:39 +0000 2019,,False
"@CFKArgentina ""...que se metan conmigo, pero no con ella, por favor!""",Thu Mar 14 16:45:29 +0000 2019,,False
"Comparto totalmente esto, si tienen algún problema, o la odian, metanse con ella, no con su hija https://t.co/4yJ6cPdW3k",Thu Mar 14 16:51:27 +0000 2019,https://twitter.com/CFKArgentina/status/1106132867556560897,False
No puede haber gente tan nefasta como Cristina Perez incitando el odio. Ella y muchos otros y otras. Lamentable,Thu Mar 14 16:49:20 +0000 2019,,False
"Por favor metanse conmigo, pero no con ella...cfk",Thu Mar 14 16:58:59 +0000 2019,,False
La gente se enoja con Cfk por empezar su campaña política. Se deberían enojar con los que hicieron creer que eran diferentes,Thu Mar 14 17:04:37 +0000 2019,,False
si no se les movió ni un pelo con lo que dijo Cristina son unxs insensibles y lxs invito amablemente a que me dejen de seguir,Thu Mar 14 17:15:19 +0000 2019,,False
"Cristina nos pide por favor que los que la odiamos no ataquemos a sus hijos ,cuando los primeros que se cargaron en… https://t.co/V7oTaa5Ich",Thu Mar 14 17:15:16 +0000 2019,https://twitter.com/i/web/status/1106242404636680196,False
"CFK en spot a lo Thelma: ""Les pido a los que nos odian, que por favor se metan conmigo, no con mi hija"", se victimi… https://t.co/SolDhtq8zE",Thu Mar 14 17:22:15 +0000 2019,https://twitter.com/i/web/status/1106244162058375168,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/5GFhrGW3xu",Thu Mar 14 17:27:06 +0000 2019,https://twitter.com/i/web/status/1106245381514579968,False
"Si se meten con Cristina ,sepan que lo tomo personal",Thu Mar 14 17:32:37 +0000 2019,,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/AS2GQLoGWk",Thu Mar 14 17:50:52 +0000 2019,https://twitter.com/i/web/status/1106251363787378696,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/LiKobJi7kR",Thu Mar 14 18:05:59 +0000 2019,https://twitter.com/i/web/status/1106255167886934017,False
"▶️""Por eso les pido a los que nos odian, o que nos ven como enemigos, que por favor, QUE POR FAVOR SE METAN CONMIGO… https://t.co/mp9icF9ysw",Thu Mar 14 18:17:33 +0000 2019,https://twitter.com/i/web/status/1106258077601415168,False
Nunca vi en mi vida lo que veo ahora allá. Nunca vi tanto odio. Eso que la madre y el padre de mi primer esposo era… https://t.co/fKi5fNevjk,Thu Mar 14 18:29:34 +0000 2019,https://twitter.com/i/web/status/1106261101367431169,False
"“Que se metan conmigo, pero no con ella”: Cristina Kirchner pide cesen los ataques contra hija… https://t.co/3CrgQ2amEu",Thu Mar 14 18:36:03 +0000 2019,https://twitter.com/i/web/status/1106262733576495104,False
Me gustaría que volviera Cristina por miles de motivos pero sobretodo para decirles a lxs que la odian VIERON? VOLVIÓ. Malditxs.,Thu Mar 14 18:52:15 +0000 2019,,False
"Podemos tener diferencias, podemos pensar distinto y querer distintas cosas , No se puede odiar tanto!! El límite p… https://t.co/nwoV82oV6n",Thu Mar 14 18:49:00 +0000 2019,https://twitter.com/i/web/status/1106265992706093057,False
Les pido a los que nos odiano nos ven como enemigos que por favor se metan conmigo pero no con ella no mas con ella… https://t.co/9MTGm4Rl3Z,Thu Mar 14 19:07:52 +0000 2019,https://twitter.com/i/web/status/1106270738783322112,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/GcAUmEQsPo",Thu Mar 14 19:10:54 +0000 2019,https://twitter.com/i/web/status/1106271502301888513,False
"""Les pido a los que nos odian, o que nos ven como enemigos, que por favor se metan conmigo, pero no con ella. No má… https://t.co/aPuFnBy1kq",Thu Mar 14 19:54:23 +0000 2019,https://twitter.com/i/web/status/1106282445937225728,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/6LpdMazGf6",Thu Mar 14 19:53:54 +0000 2019,https://twitter.com/i/web/status/1106282326374469632,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/PTgUuBVES8",Thu Mar 14 20:01:01 +0000 2019,https://twitter.com/i/web/status/1106284114116833280,False
"Cristina sobre Florencia, su hija: ""Le pido a los que nos odian, o que nos ven como enemigos, que se metan conmigo,… https://t.co/w6ly1Ldeyo",Thu Mar 14 19:59:02 +0000 2019,https://twitter.com/i/web/status/1106283615116091392,False
"Si yo fuese Cristina, y me odiaran por todo lo que hice, y por ese odio que me tienen, se meten con mi hija, no har… https://t.co/zyhEMpqNpl",Thu Mar 14 20:23:42 +0000 2019,https://twitter.com/i/web/status/1106289821981556736,False
"""Les pido a los que nos odian, o que nos ven como enemigos, que por favor se metan conmigo. Pero no con ella.
No má… https://t.co/YvL3vyJmOZ",Thu Mar 14 20:30:12 +0000 2019,https://twitter.com/i/web/status/1106291457663602690,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/DxdLCe1glH",Thu Mar 14 20:37:33 +0000 2019,https://twitter.com/i/web/status/1106293308249255936,False
"Basta de persecución política!!
Los moviliza el odio, le respondemos siempre con las convicciones, el compromiso y… https://t.co/tWnp9bHRrh",Thu Mar 14 20:51:00 +0000 2019,https://twitter.com/i/web/status/1106296694977626112,False
"No miramos más en mi familia telefe, no voy a enseñar a odiar a mi familia. Cristina Pérez el odio te puede #chautelefenoticias",Thu Mar 14 21:34:57 +0000 2019,,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/lGPeNhhya5",Thu Mar 14 22:43:42 +0000 2019,https://twitter.com/i/web/status/1106325057280901121,False
Más allá de todo el odio y lo poco que quieran a Cristina... esto va más allá de política. Esto es muy fuerte. https://t.co/gN5DZghxVs,Thu Mar 14 23:33:02 +0000 2019,https://twitter.com/CFKArgentina/status/1106132867556560897,False
"saben que nunca voy a entender el motivo de por qué se meten con la familia de alguien que odian? tipo, está bien q… https://t.co/UngWvHqBlt",Thu Mar 14 23:30:06 +0000 2019,https://twitter.com/i/web/status/1106336733027815424,False
"@pvcanelo @jorgehalperin @CFKArgentina “Les pido a los que nos odian que se metan conmigo, no con ella por favor “",Thu Mar 14 23:38:15 +0000 2019,,False
"Debemos darle todo nuestro apoyo a CFK, para evitar q la dobleguen atacando a su hija, para lograr que no se presen… https://t.co/atP6z2vOhv",Thu Mar 14 23:35:11 +0000 2019,https://twitter.com/i/web/status/1106338011665584130,False
Vaya toda mi solidaridad y mi apoyo a Cristina y a Florencia ante tanta mierda y odio que destilan los que ya conocemos,Thu Mar 14 23:34:44 +0000 2019,,False
"Malísimo lo de Cristina Pérez, me caía bien. Hay situaciones donde hay que dejar el odio de lado y simplemente no decir nada.",Thu Mar 14 23:45:23 +0000 2019,,False
"Hoy Cristina Perez  fomento el odio, y lo logro .La despreciamos con toda el alma  .
 #FuerzaCristina",Thu Mar 14 23:52:28 +0000 2019,,False
"""El amor vence al odio""...
Ustedes se dan cuenta que convivimos con ésta manga de enfermos mentales, no???
Gracias… https://t.co/VqAJkHp62T",Thu Mar 14 23:49:39 +0000 2019,https://twitter.com/i/web/status/1106341651218350080,False
"""Le pido a los que nos odian que por favor se metan conmigo, pero no con ella"" CFK

#FuerzaCristina… https://t.co/dFRf0d2Nz9",Fri Mar 15 00:08:08 +0000 2019,https://twitter.com/i/web/status/1106346303804620801,False
"solo tienen odio...eso los mueve, jamas le van a perdonar a Cristina que haya empoderado a un pueblo #FuerzaCristina",Fri Mar 15 00:05:09 +0000 2019,,False
"@CFKArgentina ""Le pido a los que nos odian que por favor se metan conmigo, pero no con ella"" CFK

#FuerzaCristina… https://t.co/rkrHB4R7na",Fri Mar 15 00:08:28 +0000 2019,https://twitter.com/i/web/status/1106346388395307008,False
"#chautelefe, no se metan con @CFKArgentina , controlen su odio.",Fri Mar 15 00:23:53 +0000 2019,,False
"CFK: ""Le pido a los que nos odian o nos ven como enemigos, que por favor se metan conmigo pero no con ella.""… https://t.co/00XLTsnGjQ",Fri Mar 15 00:28:25 +0000 2019,https://twitter.com/i/web/status/1106351410160041988,False
"Esta bien que no la quieran a cristina k, pero no mezclen las cosas. Respeten",Fri Mar 15 01:20:46 +0000 2019,,False
"CFK culpa a la justicia de enfermar a su hija: ""A los que nos odian que se metan conmigo"" https://t.co/xIaLyeUgFT",Fri Mar 15 02:23:44 +0000 2019,https://www.biobiochile.cl/noticias/internacional/america-latina/2019/03/14/cfk-culpa-a-la-justicia-de-enfermar-a-su-hija-a-los-que-no-odian-que-se-metan-conmigo.shtml,False
#AnimalesSueltos CfK no hablo de odio!!!! Dijo metanse conmigo con ella no.,Fri Mar 15 02:25:35 +0000 2019,,False
"Cristina!! ""Les pido a los que nos odian'...eso es lo que sembraste!! Odio!! Y medis con la misma vara!!!;",Fri Mar 15 02:24:35 +0000 2019,,False
"Los mismos que nos odian, y que la atacan a Cristina de todas las maneras posibles: No son la paz, no son la repúbl… https://t.co/byrj9Seg9y",Fri Mar 15 02:35:56 +0000 2019,https://twitter.com/i/web/status/1106383498171113472,False
"""Les pido a los que me odian o me ven como enemigo, que no se metan con ella, que por favor se metan conmigo"". https://t.co/vcrrOnlrDs",Fri Mar 15 02:37:44 +0000 2019,https://twitter.com/CFKArgentina/status/1106132867556560897,False
El odio que le tienen a CFK me hace quererla aún más.,Fri Mar 15 03:36:30 +0000 2019,,False
"Y pensar que muchas personas actualmente en Latinoamérica, viven lo mismo, por el puro odio, solidaridad con… https://t.co/FNBfllABOo",Fri Mar 15 03:36:19 +0000 2019,https://twitter.com/i/web/status/1106398694713294849,False
"Soy anti K y siempre lo seré, pero la hija de cristina me da lástima, Cristina No! que quede claro",Fri Mar 15 04:08:49 +0000 2019,,False
"""Y el tema clave para dejar bien claro es que nadie se mete con su hija. Fue la propia Cristina la que la metió en… https://t.co/8Cj1emn4D6",Fri Mar 15 11:05:20 +0000 2019,https://twitter.com/i/web/status/1106511696003321856,False
"@CFKArgentina El odio visceral hace esto!!
Que se metan con todo y con todos con tal de saciar su sed de venganza!!… https://t.co/JeRYxP6sIL",Fri Mar 15 11:00:55 +0000 2019,https://twitter.com/i/web/status/1106510581660635137,False
"Se me acabó el amor, si vuelven a votar a Macri, son mis enemigos.",Fri Mar 15 11:42:21 +0000 2019,,False
"Parece que acá estamos todos de acuerdo que hay que parar los discursos de odio. El asunto es que, los que toman de… https://t.co/v2zjuPTITz",Fri Mar 15 11:43:37 +0000 2019,https://twitter.com/i/web/status/1106521330365669377,False
Miren que yo odio a todos los políticos por igual pero que bardeen a Cristina por qué pide que no se metan con Flor… https://t.co/2RYDpNn6AQ,Fri Mar 15 12:02:45 +0000 2019,https://twitter.com/i/web/status/1106526144726294529,False
"CFK culpa a la justicia de enfermar a su hija: ""A los que nos odian que se metan conmigo"" https://t.co/URGSThvLRx",Fri Mar 15 13:06:33 +0000 2019,https://www.biobiochile.cl/noticias/internacional/america-latina/2019/03/14/cfk-culpa-a-la-justicia-de-enfermar-a-su-hija-a-los-que-no-odian-que-se-metan-conmigo.shtml,False
En las próximas elecciones voy a votar a quien proponga dar fin a las personas que se enojan cuando te molestas con ellas por algo,Fri Mar 15 13:06:01 +0000 2019,,False
"""Que se metan conmigo, pero no con ella"": Cristina Kirchner pide que cesen los ataques contra su hija, que está en… https://t.co/LyONFc3CM2",Fri Mar 15 13:50:27 +0000 2019,https://twitter.com/i/web/status/1106553245391040512,False
"Soy partidario de una sociedad plural y diversa, pero cuando se trata de impulsar el odio ( xenofobia, homofobia, y… https://t.co/92U81458jT",Fri Mar 15 15:03:29 +0000 2019,https://twitter.com/i/web/status/1106571624424316934,False
Los trolls estan como locos con la encuesta sobre cristina perez jajajajajaja me gusta que se enojen.,Fri Mar 15 15:58:03 +0000 2019,,False
No se metan con Cristina; métanse conmigo.,Fri Mar 15 16:19:44 +0000 2019,,False
"No todxs somos Florencia Kirchner, pero muchxs nos sentimos hijxs de esa mujer que con voz quebrada, pide ""no más con ella""",Fri Mar 15 17:00:59 +0000 2019,,False
"#MMD
""Yo le digo a Cristina, a la señora, la jefa de la banda, que en realidad no se trata de odio, enemigos sí o n… https://t.co/IlsSnJdBNG",Fri Mar 15 17:24:01 +0000 2019,https://twitter.com/i/web/status/1106606991110275073,False
"cuando cfk dice ""les pido que por favor se metan conmigo,pero no más con ella"" pero QUÉ MUJER",Sat Mar 16 02:06:22 +0000 2019,,False
"""Le pido a los que nos odian o nos ven como enemigos, que por favor se metan conmigo pero no con ella.""
NO CON MI H… https://t.co/NLxhausheU",Sat Mar 16 02:19:26 +0000 2019,https://twitter.com/i/web/status/1106741736880197632,False
"“Por eso les pido a los que nos odian, o que nos ven como enemigos, se metan conmigo, conmigo, no más con ella.. po… https://t.co/IQjpUED6V8",Sat Mar 16 03:45:31 +0000 2019,https://twitter.com/i/web/status/1106763400019886080,False
"@fargosi No es el odio el sentimiento que prevalece sino el hartazgo, excelente frase para resumir lo que sentimos muchos por Cristina.",Sat Mar 16 11:34:31 +0000 2019,,False
"No le paren a estos comentarios, no se hagan más eco del odio y la división. TODOS LOS VENEZOLANOS queremos nuestro… https://t.co/lvygRnc64p",Sat Mar 16 11:47:16 +0000 2019,https://twitter.com/i/web/status/1106884633394905088,False
"Cristina y su hija
Mientras Cristina pide que debido a la enfermedad de su hija, los que la odian la ataquen sólo a… https://t.co/abI73fYgms",Sat Mar 16 14:23:43 +0000 2019,https://twitter.com/i/web/status/1106924006131806208,False
"Mientras Cristina pide que debido a la enfermedad de su hija, los que la odian la ataquen sólo a ella.  Los canalla… https://t.co/LfO32kbcq1",Sat Mar 16 14:38:09 +0000 2019,https://twitter.com/i/web/status/1106927637841227776,False
"Qué les parece si después de las elecciones volvemos a ser amigos? Si, con todos los que me han bloqueado por las c… https://t.co/aM4PBpD8N3",Sat Mar 16 21:09:54 +0000 2019,https://twitter.com/i/web/status/1107026227687313409,False
Marta y yo vamos a unirnos contra Cristina por tratarnos mal.,Sat Mar 16 22:56:19 +0000 2019,,False
"Por más bronca que le tengamos a Cristina, por favor... no nos burlemos de la hija. La psitacosis es una enfermedad jodida.",Sun Mar 17 00:55:22 +0000 2019,,False
"""Y esto, se lo digo de corazón, no dejen que nos dividan, no dejen que piensen que el que tenemos al lado la está p… https://t.co/V4hJEmIhJy",Sun Mar 17 02:03:11 +0000 2019,https://twitter.com/i/web/status/1107100031868375046,False
Cfk: no se enojen con la iglesia,Sun Mar 17 15:27:19 +0000 2019,,False
"Nosotros ya tenemos Cristina y sus amigos, por favor no nos agreguen terroristas!",Mon Mar 18 11:23:52 +0000 2019,,False
Una forma de que Cristina Seguí no lance mensajes de odio es no invitarla en tu programa a que lance mensajes de od… https://t.co/hUNqeIGisO,Mon Mar 18 12:30:48 +0000 2019,https://twitter.com/i/web/status/1107620367403753472,False
No sé vosotras pero yo siento MIEDO por lo que pueda pasar estas elecciones,Mon Mar 18 20:46:07 +0000 2019,,False
A veces cuando me cuesta (y duele) alejarme de alguien por sus conductas misóginas me acuerdo de Cristina diciéndom… https://t.co/k6ScNVYZB3,Mon Mar 18 23:08:33 +0000 2019,https://twitter.com/i/web/status/1107780860273721344,False
"soy amada y odiada, no tengo punto medio soy como cristina jaja! por los chicos soy amada y por las chicas soy odia… https://t.co/qbOfCDisR4",Tue Mar 19 03:34:19 +0000 2019,https://twitter.com/i/web/status/1107847742569803776,False
"Cristina hizo un video pidiéndole a todos los que la odian (me incluyo) que no se ""metan"" más con Florchis por su p… https://t.co/4JiMmAJeot",Wed Mar 20 01:16:09 +0000 2019,https://twitter.com/i/web/status/1108175360540192768,False
"@CFKArgentina ""Que por favor se metan conmigo, pero no con ella. No más con ella por favor."" Las palabras de una mu… https://t.co/LaEI7xXWDA",Wed Mar 20 04:10:19 +0000 2019,https://twitter.com/i/web/status/1108219189079302144,False
"el odio en su màxima expresiòn, y con èstos dicen que hay que conciliar y llegar a acuerdos, que tengan que ver con… https://t.co/HN3yNAWRLC",Wed Mar 20 11:57:13 +0000 2019,https://twitter.com/i/web/status/1108336689141989376,False
"Pueden no estar de acuerdo con ella en lo que quieran, pero no salgan con que lo que están haciendo en su contra ""e… https://t.co/lj83s6NV0G",Wed Mar 20 16:39:31 +0000 2019,https://twitter.com/i/web/status/1108407734897201153,False
"Hay personas que odian sin saber por qué odian. Les pregunto ""qué se robó Cristina?"" y se enojan sin saber qué deci… https://t.co/nWw3DsVYho",Wed Mar 20 23:46:30 +0000 2019,https://twitter.com/i/web/status/1108515187185856514,False
"Cómo no amarla si se banca tanto odio !!!!!!
Cómo no amarla si se aguanta tanta infamia !!!!!!
Cómo no amarla si me… https://t.co/x320XG5Q9l",Thu Mar 21 00:05:56 +0000 2019,https://twitter.com/i/web/status/1108520076506992647,False
"Me fregaron el corazón una vez, decidí no hacer lo mismo con los chicos, no porque fuese buena persona, sino porque… https://t.co/reaTinovNg",Thu Mar 21 03:26:39 +0000 2019,https://twitter.com/i/web/status/1108570591127396353,False
"Que el debate ideológico y la confrontación partidista no nos quiten la amistad, la empatía y el conectar con gente… https://t.co/e37cnQYYE7",Thu Mar 21 12:32:37 +0000 2019,https://twitter.com/i/web/status/1108707984962551808,False
Los que odian a Cristina están más fanatizados con ella que los que la queremos,Thu Mar 21 15:43:33 +0000 2019,,False
"@CFKArgentina ✌️El amor es más fuerte que el odio. Fuerza, paz y tranquilidad. ✌️",Thu Mar 21 16:48:19 +0000 2019,,False
"Por que no sueltan el odio a Cristina o a quien sea? Construyan ameos, el odio no sirve para eso",Thu Mar 21 17:04:08 +0000 2019,,False
@CFKArgentina El amor siempre es más fuerte que el odio Cristina! La necesitamos fuerte para lo que se viene!,Thu Mar 21 17:11:15 +0000 2019,,False
"¿Cuánto y cuántos nos van a presionar, de aquí a las elecciones, para que votemos a quien en realidad no queremos votar?",Thu Mar 21 17:21:01 +0000 2019,,False
Igualmente algo van a decir los compatriotas enfermos de odio. Uds sigan con toda la fuerza que la historia siempre… https://t.co/JMmO4n8Fs5,Thu Mar 21 18:36:15 +0000 2019,https://twitter.com/i/web/status/1108799497470164993,False
"Yo se como pasó, esa distancia que teníamos lentamente estaba matándonos",Fri Mar 15 22:02:33 +0000 2019,,False
"Me la paso llorando todos los días, me odio y odio tanto que la vida sea tan injusta",Fri Mar 15 22:08:38 +0000 2019,,False
"Hace una semana pasó todo y yo sigo enojada. Nunca se relacionen sentimentalmente conmigo, por su bien(?)",Fri Mar 15 22:40:16 +0000 2019,,False
odio cuando de la nada me siento en una relación o compromiso y si siento que quiero estar sola no quiero lastimar… https://t.co/FN8ueLnuTa,Fri Mar 15 22:50:42 +0000 2019,https://twitter.com/i/web/status/1106689203805581318,False
"¿Por qué preferimos seguir aferrados a lo que ya sabemos que no funciona? ¿Qué pasó con el amor propio?

#YoSoyLaPosibilidad",Fri Mar 15 23:01:42 +0000 2019,,False
"Le estamos echando mucho la culpa a los fascistas por lo que pasó, pero los verdaderos culpables son los liberales,… https://t.co/cq2YLP6aRy",Fri Mar 15 23:29:48 +0000 2019,https://twitter.com/i/web/status/1106699046197047297,False
"Den un paso al costado, nos estamos yendo a la B. Haganlo por el club  si lo sienten.",Sat Mar 16 00:15:47 +0000 2019,,False
Cada segundo que paso acostada en mi cama sola odio un poco más a mis amigos,Sat Mar 16 00:11:51 +0000 2019,,False
"Yo me la paso jodiendo a la gente, pero me no me gusta que me jodan a mi, qtpd.",Sat Mar 16 00:08:21 +0000 2019,,False
"espero nunca recibir la noticia de que le paso algo a mis amigas, espero que siempre me respondan los mensajes dici… https://t.co/qsjNNCCcP4",Sat Mar 16 00:56:36 +0000 2019,https://twitter.com/i/web/status/1106720887640940544,False
"Acércate o aléjate, 
cada paso camindo
entre el amor y el odio 
deja una huella de dolor.

j.a.s",Sat Mar 16 01:52:50 +0000 2019,,False
"Yo se como pasó, esta distancia que teníamos lentamente estaba matandonos",Sat Mar 16 03:13:58 +0000 2019,,False
"solo a mi me pasa que me da asco que algunas personas me digan amor??? es como que es un paso muy grande, se van al garete",Sat Mar 16 03:22:02 +0000 2019,,False
perdon por no PUBLICAR NADA me la paso viendo que hacen y todo pero no digo nsda porque claramente me odian,Sat Mar 16 03:23:55 +0000 2019,,False
"A veces si creo que lo mejor que nos pasó a mis primos y a mi, fue que nos jodieran el corazón. Eso nos unió mucho más, gracias ex’s. 🤪",Sat Mar 16 03:41:03 +0000 2019,,False
"Perdonar. Lo que pasó, y también lo que no. Perdonar, a quien nos lastimó. A quien nos pidió más de lo que nos dio.… https://t.co/JC1dywrfgB",Sat Mar 16 04:38:04 +0000 2019,https://twitter.com/i/web/status/1106776621334188034,False
"Hace algunos años traté mal a alguien. El destino nos puso a trabajar juntos, hoy que me la topé me fue a abrazar,… https://t.co/dYuBgL9Nxo",Sat Mar 16 05:04:44 +0000 2019,https://twitter.com/i/web/status/1106783334384967680,False
Es muy triste lo que pasó en Nueva Zelanda. Los seres humanos nos hemos convertido en nuestro peor enemigo. #quierounmundosinviolencia,Sat Mar 16 05:16:31 +0000 2019,,False
Una amiga me dijo que no quería que me pasara lo mismo que le paso a ella en su relación y ahora no puedo dejar de pensar en eso.,Sat Mar 16 05:24:02 +0000 2019,,False
"Pasó de ser lo que más amaba a lo que más odio,quién lo diría no ? 😴",Sat Mar 16 06:14:12 +0000 2019,,False
"Ni un paso atrás! No podrán insultar a diario, mentir sobre nosotros, manipular, pegarnos, meter en la cárcel a nue… https://t.co/qoGlzM9m66",Sat Mar 16 08:16:27 +0000 2019,https://twitter.com/i/web/status/1106831579240976385,False
"Perdonar. Lo que pasó, y también lo que no. Perdonar, a quien nos lastimó. A quien nos pidió más de lo que nos dio.… https://t.co/VPgpyMKZqM",Sat Mar 16 08:38:04 +0000 2019,https://twitter.com/i/web/status/1106837020029050880,False
@Locura__ A veces no es fácil desengancharse de alguien por muy tóxico que sea... los sentimientos son fuertes... y… https://t.co/lBGOIx8HDH,Sat Mar 16 10:55:44 +0000 2019,https://twitter.com/i/web/status/1106871665714188288,False
El primer paso para orar por los que nos persiguen es orar por los que están a nuestro lado.,Sat Mar 16 14:04:28 +0000 2019,,False
"@ESisifo Me pasó igual, las veces que intenté defenderlas me dijeron ""no te metas"".",Sat Mar 16 15:34:37 +0000 2019,,False
Extraño a TODO mi grupo de amigas juntos y creo que eso paso una sola vez,Sat Mar 16 17:08:23 +0000 2019,,False
Créanme que del amor al odio/rechazo si hay un paso 🤗,Sat Mar 16 17:37:06 +0000 2019,,False
"Yo se como paso, esa distancia que teniamossss, estaba matandonosssss",Sat Mar 16 18:05:20 +0000 2019,,False
"DEL amor al odio se esta a tan solo un paso, y es tan  cierto :S",Sat Mar 16 18:07:56 +0000 2019,,False
"Le iba a poner un ""podemos volver a  estar bien idiota?"" Después se me pasó porque me iba a seguir odiando 😂😂",Sat Mar 16 19:19:59 +0000 2019,,False
No sé qué fue lo que pasó pero peleabamos por todo y la relación se jodió.,Sat Mar 16 19:44:15 +0000 2019,,False
No voy a leer sus solicitudes de mensaje ni aceptar las de amistad ya paso ya dejen lo así jajajaja,Sat Mar 16 21:30:26 +0000 2019,,False
"No me molestare con ella 
No me molestare con ella
No me molestare con ella
No me molestare con ella
No me molestar… https://t.co/0hoXzGMpBr",Sat Mar 16 21:26:29 +0000 2019,https://twitter.com/i/web/status/1107030400805863424,False
"Nosotras cuando nos enojamos con caro, nos habla ELLA por privado para decirnos q paso y nos pide perdón, osea teng… https://t.co/jQbluNaYuZ",Sat Mar 16 22:26:44 +0000 2019,https://twitter.com/i/web/status/1107045560899506177,False
"No se como pasó, esa distancia que teníamos lentamente estaba matandonos",Sat Mar 16 22:45:05 +0000 2019,,False
"I mean, sigue por ahí, y no se que pasó con ella, tengo miedo de que se vuelva contra mi",Sat Mar 16 22:50:23 +0000 2019,,False
Cuando paso poco tiempo con ciertas personas me siento mal,Sat Mar 16 23:43:25 +0000 2019,,False
"Me odio tanto que no me tolero, me aborrezco tanto que me pesa tener que soportarme tanto tiempo, y a veces sin nad… https://t.co/O8aianl3me",Sat Mar 16 23:51:38 +0000 2019,https://twitter.com/i/web/status/1107066928647098369,False
"Se que estamos todos mal por lo que pasó, pero enojandonos y acusando a los amigos de Louis de no estar para el no… https://t.co/DE1v0iTcMu",Sun Mar 17 00:27:13 +0000 2019,https://twitter.com/i/web/status/1107075882244624384,False
Que se vayan a cagar todos los que dicen ser mis amigos y me faltan en cada momento de mierda que paso.,Sun Mar 17 01:34:49 +0000 2019,,False
"a la persona que escribió cosas horribles sobre lo que pasó, quiero decirte de todo corazón que ojalá te pise un bondi 💕",Sun Mar 17 01:39:02 +0000 2019,,False
Estábamos hablando de lo que pasó anoche con mi amiga y me di cuenta que es más zorra de lo que pensaba😂😂😂,Sun Mar 17 02:30:14 +0000 2019,,False
Que rabia querer dejar una relación de amistad Y NO PODERRRRR POR NO SABER CÓMO DAR EL PASO AL COSTADO,Sun Mar 17 03:25:33 +0000 2019,,False
gente por favor alguien venga a abrazarme y contenerme porque entre lo enferma que estoy lo mal que me siento y lo… https://t.co/MksxCo6p7s,Sun Mar 17 03:54:09 +0000 2019,https://twitter.com/i/web/status/1107127958349770752,False
Que hacen? Ya se les pasó el enojo?,Sun Mar 17 06:27:38 +0000 2019,,False
"primera vez en la vida que la paso mal en una joda, perdón amigas por obligarlas a quedarse cuando se querían ir",Sun Mar 17 06:27:17 +0000 2019,,False
Es de esas personas con las que paso del amor al odio en un sólo saque.,Sun Mar 17 07:54:40 +0000 2019,,False
"Cada vez estoy peor, cada vez la paso peor, siempre estoy triste, no se que hacer, quiero dejar de sentirme así por Diossssss!!!!!",Sun Mar 17 10:07:58 +0000 2019,,False
"Por ti, por mi, por los dos
que pasó, que es lo que sucedió
No entiendo porque coño se me complicó
pero no me digas que somos solo amigos",Sun Mar 17 11:47:21 +0000 2019,,False
"Yo se como paso, esa distancia que teniamos 🎶🎶🎶",Sun Mar 17 12:01:59 +0000 2019,,False
"creo que después de esta última que me pasó no me engancho más con nadie, aléjense de mii✋🏻",Sun Mar 17 14:22:40 +0000 2019,,False
"Lo único que voy a decir es, si se quieren matar entre ustedes matense, pero nunca, nunca PERO NUNCA METAN A LOS NI… https://t.co/4cNK8M49Ax",Sun Mar 17 14:29:47 +0000 2019,https://twitter.com/i/web/status/1107287921688748032,False
Dios no puedo creer lo que pasó! Porque se va la gente buena! Porque?😭😭,Sun Mar 17 14:56:16 +0000 2019,,False
"Me alejé de personas que NECESITABA alejarme y no me arrepiento, a veces es necesario dar un paso al costado🤷‍♀️",Sun Mar 17 15:29:58 +0000 2019,,False
Entendemos el dolor y la invasión de sentimientos que provoca una ruptura amorosa y aunque muchos quieren saber qué… https://t.co/KnjFvI8mYz,Sun Mar 17 15:44:31 +0000 2019,https://twitter.com/i/web/status/1107306730424274945,False
"No te enojes Milenis, pero necesito aclarar esto.
Chicos ofenderse o tirarse mierda como paso en otra situaciones,… https://t.co/amNFSm574s",Sun Mar 17 16:26:31 +0000 2019,https://twitter.com/i/web/status/1107317298019401729,False
